date,year,month,week,day_of_week,account,category,sub_category,type,user,amount
2024-06-07,2024,2024-07,2024-W27,Saturday,Puspita-SBI,Grocery,BigBasket,BigBasket Fruits Order,Puspita,2480.01
2024-10-07,2024,2024-07,2024-W28,Wednesday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2024-07-01,2024,2024-07,2024-W29,Monday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2024-01-08,2024,2024-08,2024-W31,Thursday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2024-01-08,2024,2024-08,2024-W31,Thursday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2024-01-08,2024,2024-08,2024-W31,Thursday,Puspita-SBI,Shopping,Meesho,Meesho Find - Saree,Puspita,1451.17
2024-01-08,2024,2024-08,2024-W31,Thursday,Puspita-SBI,Restaurant,Cafe,Meeting @ Cafe,Puspita,405.02
2024-02-08,2024,2024-08,2024-W31,Friday,Anirban-ICICI,Gifts & Donations,Family,Birthday Gift - Cousin,Anirban,3230.12
2024-03-08,2024,2024-08,2024-W31,Saturday,Anirban-ICICI,Household,Ironing,Local Presswala Bill,Anirban,70.99
2024-03-08,2024,2024-08,2024-W31,Saturday,Anirban-ICICI,Travel,Train,Vande Bharat Ticket,Anirban,1614.77
2024-04-08,2024,2024-08,2024-W31,Sunday,Puspita-SBI,Household,Electrical Repairs,Wiring Check,Puspita,901.1
2024-05-08,2024,2024-08,2024-W32,Monday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2024-05-08,2024,2024-08,2024-W32,Monday,Puspita-SBI,Gifts & Donations,Temple,Prasad Purchase,Puspita,1172.11
2024-06-08,2024,2024-08,2024-W32,Tuesday,Puspita-SBI,Household,Bike Maintenance,Scooter Servicing,Puspita,1702.4
2024-06-08,2024,2024-08,2024-W32,Tuesday,Puspita-SBI,Shopping,Flipkart,Flipkart Order - Gadget,Puspita,3820.32
2024-07-08,2024,2024-08,2024-W32,Wednesday,Anirban-SBI,Education,Workshops,Skill Development Workshop,Anirban,1641.58
2024-07-08,2024,2024-08,2024-W32,Wednesday,Puspita-SBI,Household,Pest Control,PCI Service - Ants,Puspita,1127.42
2024-07-08,2024,2024-08,2024-W32,Wednesday,Puspita-SBI,Restaurant,Snacks,Evening Snacks,Puspita,197.13
2024-07-08,2024,2024-08,2024-W32,Wednesday,Puspita-SBI,Household,Furniture,Mattress Purchase,Puspita,1637.63
2024-08-08,2024,2024-08,2024-W32,Thursday,Puspita-SBI,Beauty,Skincare,Moisturizer Purchase,Puspita,1342.23
2024-08-08,2024,2024-08,2024-W32,Thursday,Puspita-SBI,Shopping,Meesho,Meesho Kurti Set,Puspita,3265.74
2024-09-08,2024,2024-08,2024-W32,Friday,Anirban-SBI,Shopping,Meesho,Meesho Home Item,Anirban,6228.09
2024-09-08,2024,2024-08,2024-W32,Friday,Anirban-SBI,Household,Furniture,Bookshelf Assembly,Anirban,8042.8
2024-10-08,2024,2024-08,2024-W32,Saturday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2024-10-08,2024,2024-08,2024-W32,Saturday,Anirban-ICICI,Household,Furniture,Bookshelf Assembly,Anirban,29538.71
2024-10-08,2024,2024-08,2024-W32,Saturday,Anirban-SBI,Gifts & Donations,Charity,Contribution to NGO,Anirban,1498.84
2024-10-08,2024,2024-08,2024-W32,Saturday,Anirban-ICICI,Gifts & Donations,Charity,Donation to PM Cares,Anirban,1848.42
2024-10-08,2024,2024-08,2024-W32,Saturday,Puspita-SBI,Household,Car Maintenance,Interior Cleaning,Puspita,6775.46
2024-10-08,2024,2024-08,2024-W32,Saturday,Puspita-SBI,Beauty,Salon,Facial Treatment,Puspita,1315.13
2024-10-08,2024,2024-08,2024-W32,Saturday,Puspita-SBI,Travel,Train,Train Food Purchase,Puspita,2123.05
2024-08-01,2024,2024-08,2024-W33,Thursday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2024-01-09,2024,2024-09,2024-W35,Sunday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2024-01-09,2024,2024-09,2024-W35,Sunday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2024-01-09,2024,2024-09,2024-W35,Sunday,Puspita-Bandhan,Beauty,Makeup,MAC Lipstick,Puspita,933.05
2024-02-09,2024,2024-09,2024-W36,Monday,Anirban-ICICI,Shopping,Myntra,Myntra - Ethnic Kurta,Anirban,10373.68
2024-02-09,2024,2024-09,2024-W36,Monday,Anirban-ICICI,Travel,Day Trip,Nandi Hills Trip Expense,Anirban,1362.65
2024-02-09,2024,2024-09,2024-W36,Monday,Puspita-SBI,Restaurant,Food Delivery,Food Delivery - Rolls,Puspita,612.56
2024-02-09,2024,2024-09,2024-W36,Monday,Puspita-Bandhan,Travel,Hotel/Stay,Weekend Resort Stay,Puspita,10630.67
2024-03-09,2024,2024-09,2024-W36,Tuesday,Puspita-SBI,Gifts & Donations,Temple,Puja Items,Puspita,423.8
2024-04-09,2024,2024-09,2024-W36,Wednesday,Puspita-SBI,Travel,Commute,Metro Card Recharge - MG Road,Puspita,53.94
2024-04-09,2024,2024-09,2024-W36,Wednesday,Puspita-SBI,Travel,Train,Shatabdi Ticket,Puspita,2576.42
2024-04-09,2024,2024-09,2024-W36,Wednesday,Puspita-SBI,Shopping,Myntra,Shoes from Myntra,Puspita,2795.69
2024-04-09,2024,2024-09,2024-W36,Wednesday,Puspita-SBI,Travel,Day Trip,Ramanagara Day Out,Puspita,1297.88
2024-05-09,2024,2024-09,2024-W36,Thursday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2024-05-09,2024,2024-09,2024-W36,Thursday,Puspita-SBI,Entertainment,Games,Arcade Games,Puspita,1967.13
2024-05-09,2024,2024-09,2024-W36,Thursday,Puspita-SBI,Shopping,Flipkart,Flipkart - Clothing,Puspita,5581.99
2024-06-09,2024,2024-09,2024-W36,Friday,Puspita-SBI,Shopping,Amazon,Amazon - Home Needs,Puspita,8022.73
2024-06-09,2024,2024-09,2024-W36,Friday,Anirban-ICICI,Household,Cleaning,Urban Company Cleaning - Kitchen,Anirban,552.64
2024-06-09,2024,2024-09,2024-W36,Friday,Puspita-SBI,Gifts & Donations,Charity,Disaster Relief Fund,Puspita,1144.53
2024-06-09,2024,2024-09,2024-W36,Friday,Anirban-ICICI,Grocery,Other,Meat/Fish Purchase,Anirban,459.04
2024-06-09,2024,2024-09,2024-W36,Friday,Puspita-SBI,Gifts & Donations,Friends,Lunch Treat for Friend,Puspita,1513.26
2024-06-09,2024,2024-09,2024-W36,Friday,Puspita-Bandhan,Beauty,Purplle,Purplle Bulk Order,Puspita,2528.81
2024-06-09,2024,2024-09,2024-W36,Friday,Anirban-ICICI,Shopping,Myntra,Myntra - Jacket,Anirban,4680.72
2024-07-09,2024,2024-09,2024-W36,Saturday,Puspita-SBI,Entertainment,Movies,OTT Movie Rental,Puspita,484.32
2024-07-09,2024,2024-09,2024-W36,Saturday,Puspita-SBI,Household,Electrical Repairs,Tube Light Replacement,Puspita,1723.11
2024-08-09,2024,2024-09,2024-W36,Sunday,Anirban-ICICI,Grocery,Other,Specific ingredient shop,Anirban,584.17
2024-08-09,2024,2024-09,2024-W36,Sunday,Puspita-SBI,Household,Electrical Repairs,Tube Light Replacement,Puspita,1822.27
2024-08-09,2024,2024-09,2024-W36,Sunday,Anirban-ICICI,Restaurant,Snacks,Samosa & Tea,Anirban,202.78
2024-08-09,2024,2024-09,2024-W36,Sunday,Puspita-SBI,Shopping,Lifestyle,Lifestyle Gift Voucher,Puspita,10773.05
2024-08-09,2024,2024-09,2024-W36,Sunday,Anirban-ICICI,Grocery,Zepto,Zepto - Milk/Curd,Anirban,697.48
2024-08-09,2024,2024-09,2024-W36,Sunday,Puspita-SBI,Health,Lab Test,Test @ Metropolis,Puspita,4611.76
2024-08-09,2024,2024-09,2024-W36,Sunday,Anirban-ICICI,Grocery,Zepto,Urgent Need - Zepto,Anirban,190.82
2024-09-09,2024,2024-09,2024-W37,Monday,Anirban-ICICI,Entertainment,Movies,PVR Movie Tickets,Anirban,1564.59
2024-09-09,2024,2024-09,2024-W37,Monday,Puspita-SBI,Restaurant,Takeaway,Weekend Food Parcel,Puspita,830.56
2024-09-09,2024,2024-09,2024-W37,Monday,Puspita-SBI,Health,Lab Test,Blood Test @ Local Lab,Puspita,3426.19
2024-09-09,2024,2024-09,2024-W37,Monday,Anirban-ICICI,Grocery,Amazon,Snacks & Drinks - Amazon,Anirban,2569.07
2024-10-09,2024,2024-09,2024-W37,Tuesday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2024-09-01,2024,2024-09,2024-W37,Sunday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2024-09-06,2024,2024-09,2024-W38,Friday,Anirban-SBI,Insurance Premium,Life Insurance,Life Insurance Premium Payment,Anirban,55000.0
2024-01-10,2024,2024-10,2024-W40,Tuesday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2024-01-10,2024,2024-10,2024-W40,Tuesday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2024-01-10,2024,2024-10,2024-W40,Tuesday,Anirban-ICICI,Restaurant,Drinks,Fresh Juice,Anirban,120.43
2024-01-10,2024,2024-10,2024-W40,Tuesday,Puspita-SBI,Household,Pest Control,Rodent Control,Puspita,1226.41
2024-01-10,2024,2024-10,2024-W40,Tuesday,Puspita-SBI,Grocery,Zepto,Zepto - Bread/Eggs,Puspita,661.67
2024-02-10,2024,2024-10,2024-W40,Wednesday,Anirban-SBI,Household,Furniture,Study Chair,Anirban,19707.17
2024-02-10,2024,2024-10,2024-W40,Wednesday,Puspita-SBI,Education,Workshops,Personal Development Seminar,Puspita,2911.51
2024-03-10,2024,2024-10,2024-W40,Thursday,Puspita-SBI,Health,Medicines,Pharmacy Bill - Apollo,Puspita,1270.57
2024-03-10,2024,2024-10,2024-W40,Thursday,Puspita-Bandhan,Travel,Day Trip,Shivanasamudra Falls Trip,Puspita,2037.61
2024-04-10,2024,2024-10,2024-W40,Friday,Anirban-ICICI,Shopping,Amazon,Amazon Prime Day Order,Anirban,8358.44
2024-04-10,2024,2024-10,2024-W40,Friday,Puspita-SBI,Health,Lab Test,Test @ Metropolis,Puspita,609.19
2024-04-10,2024,2024-10,2024-W40,Friday,Anirban-ICICI,Travel,Commute,Bike Fuel - Commute,Anirban,54.24
2024-04-10,2024,2024-10,2024-W40,Friday,Anirban-ICICI,Grocery,Other,Miscellaneous grocery item,Anirban,157.95
2024-04-10,2024,2024-10,2024-W40,Friday,Anirban-ICICI,Shopping,Max,Max - Sportswear,Anirban,635.91
2024-04-10,2024,2024-10,2024-W40,Friday,Anirban-SBI,Shopping,Purple,Purplle - Grooming,Anirban,487.44
2024-05-10,2024,2024-10,2024-W40,Saturday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2024-05-10,2024,2024-10,2024-W40,Saturday,Anirban-SBI,Travel,Day Trip,Fuel for Day Trip,Anirban,3795.74
2024-05-10,2024,2024-10,2024-W40,Saturday,Anirban-ICICI,Household,Cleaning,Bathroom Deep Cleaning,Anirban,1145.2
2024-05-10,2024,2024-10,2024-W40,Saturday,Anirban-ICICI,Health,Lab Test,Test at Metropolis,Anirban,1713.92
2024-05-10,2024,2024-10,2024-W40,Saturday,Anirban-ICICI,Gifts & Donations,Family,Birthday Gift - Cousin,Anirban,1969.14
2024-05-10,2024,2024-10,2024-W40,Saturday,Anirban-ICICI,Travel,Parking Fee,Parking @ Office,Anirban,98.65
2024-06-10,2024,2024-10,2024-W40,Sunday,Anirban-ICICI,Health,Medicines,Pain Relief Spray/Balm,Anirban,1395.25
2024-07-10,2024,2024-10,2024-W41,Monday,Anirban-SBI,Shopping,Max,Max Accessory,Anirban,2013.37
2024-07-10,2024,2024-10,2024-W41,Monday,Puspita-SBI,Shopping,Purple,Purplle Fashion Item,Puspita,4154.77
2024-07-10,2024,2024-10,2024-W41,Monday,Anirban-ICICI,Travel,Train,Train Platform Ticket,Anirban,2801.28
2024-07-10,2024,2024-10,2024-W41,Monday,Anirban-ICICI,Household,Kitchen Tools,Pressure Cooker Gasket,Anirban,275.85
2024-07-10,2024,2024-10,2024-W41,Monday,Puspita-SBI,Beauty,Nykaa,Nykaa Sale Order,Puspita,4007.63
2024-08-10,2024,2024-10,2024-W41,Tuesday,Puspita-SBI,Household,Furniture,Shoe Rack Purchase,Puspita,3474.55
2024-09-10,2024,2024-10,2024-W41,Wednesday,Puspita-SBI,Health,Doctor Visit,ENT Specialist Visit,Puspita,1159.84
2024-09-10,2024,2024-10,2024-W41,Wednesday,Puspita-SBI,Restaurant,Dine-in,Lunch @ CTR,Puspita,1164.46
2024-09-10,2024,2024-10,2024-W41,Wednesday,Puspita-SBI,Household,Plumbing,Geyser Pipe Repair,Puspita,1821.59
2024-09-10,2024,2024-10,2024-W41,Wednesday,Anirban-ICICI,Entertainment,Concerts,Live Music Concert Ticket,Anirban,1491.69
2024-09-10,2024,2024-10,2024-W41,Wednesday,Puspita-Bandhan,Travel,Cab,Uber to Mall,Puspita,904.69
2024-09-10,2024,2024-10,2024-W41,Wednesday,Anirban-ICICI,Waste,Smoke,Lighter/Paper Purchase,Anirban,158.91
2024-10-10,2024,2024-10,2024-W41,Thursday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2024-10-10,2024,2024-10,2024-W41,Thursday,Anirban-ICICI,Household,Appliance Repair,Washing Machine Service,Anirban,1568.11
2024-10-10,2024,2024-10,2024-W41,Thursday,Anirban-ICICI,Shopping,Amazon,Amazon Prime Day Order,Anirban,7256.73
2024-10-01,2024,2024-10,2024-W42,Tuesday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2024-01-11,2024,2024-11,2024-W44,Friday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2024-01-11,2024,2024-11,2024-W44,Friday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2024-01-11,2024,2024-11,2024-W44,Friday,Puspita-SBI,Entertainment,Games,Online Game Subscription,Puspita,510.0
2024-01-11,2024,2024-11,2024-W44,Friday,Anirban-ICICI,Travel,Vacation,Goa Trip Expenses,Anirban,24256.27
2024-01-11,2024,2024-11,2024-W44,Friday,Puspita-SBI,Health,Lab Test,Test @ Metropolis,Puspita,4028.43
2024-01-11,2024,2024-11,2024-W44,Friday,Anirban-SBI,Shopping,Myntra,Myntra T-Shirt Order,Anirban,4742.75
2024-01-11,2024,2024-11,2024-W44,Friday,Puspita-SBI,Entertainment,Movies,Multiplex Snacks,Puspita,601.87
2024-01-11,2024,2024-11,2024-W44,Friday,Puspita-SBI,Entertainment,Concerts,Live Show Entry Fee,Puspita,3769.28
2024-01-11,2024,2024-11,2024-W44,Friday,Puspita-SBI,Beauty,Nykaa,Haircare from Nykaa,Puspita,500.38
2024-02-11,2024,2024-11,2024-W44,Saturday,Puspita-SBI,Gifts & Donations,Friends,Lunch Treat for Friend,Puspita,327.0
2024-02-11,2024,2024-11,2024-W44,Saturday,Anirban-SBI,Shopping,Lifestyle,Lifestyle Sale,Anirban,5693.28
2024-02-11,2024,2024-11,2024-W44,Saturday,Anirban-ICICI,Restaurant,Snacks,Evening Chaat,Anirban,481.73
2024-02-11,2024,2024-11,2024-W44,Saturday,Anirban-ICICI,Household,Electrical Repairs,Switch Board Fix,Anirban,1965.17
2024-02-11,2024,2024-11,2024-W44,Saturday,Anirban-ICICI,Health,Health Checkup,Master Health Check,Anirban,9084.03
2024-03-11,2024,2024-11,2024-W44,Sunday,Anirban-ICICI,Entertainment,Movies,IMAX Experience,Anirban,1119.92
2024-03-11,2024,2024-11,2024-W44,Sunday,Puspita-Bandhan,Beauty,Skincare,Body Shop Haul,Puspita,5079.65
2024-03-11,2024,2024-11,2024-W44,Sunday,Anirban-ICICI,Grocery,Zepto,Zepto Snacks Order,Anirban,599.55
2024-04-11,2024,2024-11,2024-W45,Monday,Anirban-ICICI,Shopping,Flipkart,Flipkart - Mobile Phone,Anirban,964.87
2024-04-11,2024,2024-11,2024-W45,Monday,Puspita-SBI,Beauty,Makeup,Eye Makeup Kit,Puspita,424.73
2024-05-11,2024,2024-11,2024-W45,Tuesday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2024-05-11,2024,2024-11,2024-W45,Tuesday,Puspita-SBI,Health,Medicines,Vitamins/Supplements,Puspita,2861.55
2024-05-11,2024,2024-11,2024-W45,Tuesday,Anirban-ICICI,Household,Cleaning,Bathroom Deep Cleaning,Anirban,1298.96
2024-05-11,2024,2024-11,2024-W45,Tuesday,Anirban-ICICI,Shopping,Nykaa,Nykaa - Gift for Wife,Anirban,4447.92
2024-05-11,2024,2024-11,2024-W45,Tuesday,Puspita-SBI,Beauty,Salon,Facial Treatment,Puspita,3915.56
2024-06-11,2024,2024-11,2024-W45,Wednesday,Puspita-SBI,Health,Medicines,Vitamins/Supplements,Puspita,1514.35
2024-06-11,2024,2024-11,2024-W45,Wednesday,Puspita-SBI,Shopping,Myntra,Shoes from Myntra,Puspita,2130.01
2024-06-11,2024,2024-11,2024-W45,Wednesday,Puspita-SBI,Grocery,Local Store,Milk from Local Shop,Puspita,621.24
2024-06-11,2024,2024-11,2024-W45,Wednesday,Puspita-SBI,Household,Bike Maintenance,Tyre Air Check,Puspita,1314.09
2024-06-11,2024,2024-11,2024-W45,Wednesday,Puspita-SBI,Household,Cleaning,Window Cleaning,Puspita,538.16
2024-06-11,2024,2024-11,2024-W45,Wednesday,Anirban-ICICI,Travel,Parking Fee,Parking @ Forum Mall,Anirban,89.88
2024-07-11,2024,2024-11,2024-W45,Thursday,Puspita-Bandhan,Beauty,Skincare,Kiehl's Serum,Puspita,4043.64
2024-10-11,2024,2024-11,2024-W45,Sunday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2024-11-01,2024,2024-11,2024-W46,Friday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2024-01-12,2024,2024-12,2024-W48,Sunday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2024-01-12,2024,2024-12,2024-W48,Sunday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2024-01-12,2024,2024-12,2024-W48,Sunday,Puspita-SBI,Beauty,Skincare,Sunscreen Topup,Puspita,373.01
2024-01-12,2024,2024-12,2024-W48,Sunday,Puspita-SBI,Household,Electrical Repairs,Socket Repair,Puspita,506.81
2024-02-12,2024,2024-12,2024-W49,Monday,Anirban-ICICI,Gifts & Donations,Temple,Temple Hundi,Anirban,659.24
2024-02-12,2024,2024-12,2024-W49,Monday,Anirban-ICICI,Gifts & Donations,Friends,Farewell Gift - Colleague,Anirban,2404.87
2024-03-12,2024,2024-12,2024-W49,Tuesday,Anirban-ICICI,Travel,Flight,Air India - Mumbai,Anirban,7751.72
2024-03-12,2024,2024-12,2024-W49,Tuesday,Puspita-Bandhan,Travel,Cab,Airport Cab,Puspita,987.31
2024-03-12,2024,2024-12,2024-W49,Tuesday,Puspita-SBI,Entertainment,Games,Arcade Games,Puspita,1443.32
2024-03-12,2024,2024-12,2024-W49,Tuesday,Puspita-SBI,Beauty,Meesho,Makeup Tools - Meesho,Puspita,2367.32
2024-04-12,2024,2024-12,2024-W49,Wednesday,Puspita-SBI,Shopping,Max,Max - Footwear,Puspita,5897.29
2024-05-12,2024,2024-12,2024-W49,Thursday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2024-05-12,2024,2024-12,2024-W49,Thursday,Puspita-SBI,Gifts & Donations,Temple,Temple Visit Offering,Puspita,1186.99
2024-05-12,2024,2024-12,2024-W49,Thursday,Puspita-SBI,Shopping,Meesho,Meesho Home Decor,Puspita,7097.57
2024-06-12,2024,2024-12,2024-W49,Friday,Puspita-SBI,Shopping,Nykaa,Innerwear from Nykaa,Puspita,1325.97
2024-06-12,2024,2024-12,2024-W49,Friday,Puspita-SBI,Travel,Train,Train Food Purchase,Puspita,1165.54
2024-06-12,2024,2024-12,2024-W49,Friday,Anirban-ICICI,Travel,Commute,Bike Fuel - Commute,Anirban,104.74
2024-07-12,2024,2024-12,2024-W49,Saturday,Puspita-SBI,Gifts & Donations,Charity,Animal Shelter Donation,Puspita,691.05
2024-07-12,2024,2024-12,2024-W49,Saturday,Anirban-ICICI,Health,Medicines,Apollo Pharmacy Bill,Anirban,553.78
2024-08-12,2024,2024-12,2024-W49,Sunday,Anirban-SBI,Travel,Train,Vande Bharat Ticket,Anirban,1860.31
2024-08-12,2024,2024-12,2024-W49,Sunday,Anirban-ICICI,Grocery,Zepto,Urgent Need - Zepto,Anirban,222.34
2024-09-12,2024,2024-12,2024-W50,Monday,Puspita-SBI,Grocery,Other,Meat Shop Bill,Puspita,209.35
2024-09-12,2024,2024-12,2024-W50,Monday,Anirban-SBI,Travel,Cab,Late Night Cab,Anirban,412.28
2024-09-12,2024,2024-12,2024-W50,Monday,Puspita-Bandhan,Travel,Commute,Metro Card Recharge - MG Road,Puspita,195.64
2024-09-12,2024,2024-12,2024-W50,Monday,Puspita-SBI,Entertainment,Concerts,Concert Ticket Purchase,Puspita,2313.43
2024-09-12,2024,2024-12,2024-W50,Monday,Anirban-ICICI,Restaurant,Dine-in,Dinner @ Empire,Anirban,3476.31
2024-10-12,2024,2024-12,2024-W50,Tuesday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2024-10-12,2024,2024-12,2024-W50,Tuesday,Anirban-ICICI,Shopping,Purple,Purplle Wellness # Assuming Purple is Purplle,Anirban,4932.22
2024-10-12,2024,2024-12,2024-W50,Tuesday,Anirban-ICICI,Gifts & Donations,Friends,Friend's Birthday Gift,Anirban,629.57
2024-10-12,2024,2024-12,2024-W50,Tuesday,Puspita-SBI,Shopping,Lifestyle,Lifestyle - Home Decor,Puspita,11165.84
2024-10-12,2024,2024-12,2024-W50,Tuesday,Puspita-SBI,Travel,Train,Tatkal Ticket - Office,Puspita,2166.89
2024-10-12,2024,2024-12,2024-W50,Tuesday,Anirban-ICICI,Health,Health Checkup,Full Body Checkup,Anirban,8595.15
2024-10-12,2024,2024-12,2024-W50,Tuesday,Anirban-ICICI,Health,Doctor Visit,Dental Checkup,Anirban,1311.09
2024-10-12,2024,2024-12,2024-W50,Tuesday,Anirban-ICICI,Shopping,Nykaa,Nykaa Wellness Product,Anirban,4976.78
2024-11-12,2024,2024-12,2024-W50,Wednesday,Anirban-ICICI,Health,Lab Test,Local Lab - Blood Test,Anirban,3339.8
2024-11-12,2024,2024-12,2024-W50,Wednesday,Anirban-ICICI,Shopping,Myntra,Myntra - Formal Shoes,Anirban,2834.04
2024-12-01,2024,2024-12,2024-W50,Sunday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2025-01-01,2025,2025-01,2025-W01,Wednesday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2025-01-01,2025,2025-01,2025-W01,Wednesday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2025-01-01,2025,2025-01,2025-W01,Wednesday,Puspita-SBI,Shopping,Amazon,Amazon Order - Electronics,Puspita,7688.6
2025-01-01,2025,2025-01,2025-W01,Wednesday,Anirban-ICICI,Health,Doctor Visit,Physio Session Fee,Anirban,1230.96
2025-02-01,2025,2025-01,2025-W01,Thursday,Anirban-ICICI,Household,Appliance Repair,AC Service/Repair,Anirban,3418.16
2025-02-01,2025,2025-01,2025-W01,Thursday,Puspita-SBI,Household,Bike Maintenance,Tyre Air Check,Puspita,1722.1
2025-03-01,2025,2025-01,2025-W01,Friday,Puspita-Bandhan,Beauty,Nykaa,High-end Skincare - Nykaa,Puspita,3750.68
2025-03-01,2025,2025-01,2025-W01,Friday,Puspita-SBI,Gifts & Donations,Temple,Donation for Temple Event,Puspita,744.66
2025-03-01,2025,2025-01,2025-W01,Friday,Anirban-ICICI,Shopping,Lifestyle,Lifestyle - Watch,Anirban,2387.45
2025-03-01,2025,2025-01,2025-W01,Friday,Puspita-Bandhan,Beauty,Nykaa,High-end Skincare - Nykaa,Puspita,5082.61
2025-03-01,2025,2025-01,2025-W01,Friday,Puspita-SBI,Restaurant,Takeaway,Takeaway from Meghana,Puspita,287.91
2025-03-01,2025,2025-01,2025-W01,Friday,Anirban-ICICI,Entertainment,Games,Board Game Cafe,Anirban,2219.18
2025-03-01,2025,2025-01,2025-W01,Friday,Anirban-SBI,Education,Books,Fiction Novel Order,Anirban,1651.0
2025-04-01,2025,2025-01,2025-W01,Saturday,Anirban-SBI,Education,Workshops,Skill Development Workshop,Anirban,2833.62
2025-04-01,2025,2025-01,2025-W01,Saturday,Puspita-SBI,Education,Workshops,Cooking Class Registration,Puspita,1345.84
2025-04-01,2025,2025-01,2025-W01,Saturday,Puspita-Bandhan,Travel,Cab,Ola to Friend's Place,Puspita,1251.42
2025-04-01,2025,2025-01,2025-W01,Saturday,Anirban-ICICI,Grocery,Other,Miscellaneous grocery item,Anirban,279.98
2025-04-01,2025,2025-01,2025-W01,Saturday,Anirban-SBI,Shopping,Amazon,Amazon Order - Gadget Accessory,Anirban,7670.26
2025-05-01,2025,2025-01,2025-W01,Sunday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2025-05-01,2025,2025-01,2025-W01,Sunday,Puspita-SBI,Gifts & Donations,Family,Wedding Gift - Relative,Puspita,2633.55
2025-05-01,2025,2025-01,2025-W01,Sunday,Anirban-SBI,Gifts & Donations,Friends,Housewarming Present,Anirban,1731.81
2025-05-01,2025,2025-01,2025-W01,Sunday,Puspita-SBI,Travel,Hotel/Stay,Weekend Resort Stay,Puspita,7273.61
2025-05-01,2025,2025-01,2025-W01,Sunday,Puspita-SBI,Grocery,Zepto,Late Night Zepto,Puspita,1363.96
2025-06-01,2025,2025-01,2025-W02,Monday,Puspita-SBI,Household,Furniture,Bedroom Furniture Repair,Puspita,12849.23
2025-06-01,2025,2025-01,2025-W02,Monday,Anirban-ICICI,Travel,Vacation,Kerala Vacation Booking,Anirban,6992.88
2025-06-01,2025,2025-01,2025-W02,Monday,Puspita-SBI,Travel,Day Trip,Ramanagara Day Out,Puspita,830.81
2025-06-01,2025,2025-01,2025-W02,Monday,Puspita-SBI,Health,Health Checkup,Preventive Screening,Puspita,7873.97
2025-10-01,2025,2025-01,2025-W02,Friday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2025-01-01,2025,2025-01,2025-W03,Wednesday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2025-01-01,2025,2025-01,2025-W03,Wednesday,Anirban-ICICI,Connectivity,Prime Video,Amazon Prime Annual Subscription,Anirban,1499.0
2025-01-02,2025,2025-02,2025-W05,Saturday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2025-01-02,2025,2025-02,2025-W05,Saturday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2025-01-02,2025,2025-02,2025-W05,Saturday,Puspita-SBI,Household,Furniture,Center Table,Puspita,13507.56
